127.0.0.1 - - [04/Dec/2019:22:58:32 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:20:45 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:21:08 +0530] "GET /BloodBank/admin/admin_release_process_receiver.jsp?patient_id=REC105&blood_grp=O+ve HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:21:29 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:21:33 +0530] "GET /BloodBank/admin/admin_release_process_receiver.jsp?patient_id=REC102&blood_grp=A+ve HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:21:52 +0530] "GET /BloodBank/admin/admin_release_process_receiver.jsp?patient_id=REC102&blood_grp=A+ve HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:22:11 +0530] "GET /BloodBank/admin/admin_release_process_receiver.jsp?patient_id=REC105&blood_grp=O+ve HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/admin_view_donor.jsp HTTP/1.1" 200 13312
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:22 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:30 +0530] "GET /BloodBank/admin/admin_accept_process_donor.jsp?donor_id=DNR102&blood_grp=A+ve HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:48 +0530] "POST /BloodBank/authentication/donor_logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:23:48 +0530] "GET /BloodBank/authentication/direct_donor_login.jsp HTTP/1.1" 200 3639
127.0.0.1 - - [04/Dec/2019:23:38:19 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:38:23 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:39:49 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:39:49 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:45:12 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:45:14 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:45:14 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:45:15 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:45:15 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:45:29 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:02 +0530] "GET /BloodBank/Designs/index.jsp HTTP/1.1" 200 35111
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/receiver_add.jsp HTTP/1.1" 200 7707
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:09 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/receiver_add_process.jsp?txtPatientName=Anu&txtBloodGrp=O-ve&txtGender=Female&txtHosName=bgvf&txtHosPatID=154%2F2018&txtPhone=9874563215 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/receiver_view_all.jsp HTTP/1.1" 200 12280
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:31 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:32 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:41 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:43 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:43 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:46:43 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:48:10 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:48:11 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:48:11 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:48:11 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:48:24 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:48:25 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:48:25 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:49:14 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:49:15 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:49:15 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:49:15 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:49:17 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:49:17 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:49:17 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:49:17 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
127.0.0.1 - - [04/Dec/2019:23:51:06 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:51:07 +0530] "GET /BloodBank/Blood/receiver_view.jsp HTTP/1.1" 200 334
